source,destination,reporter,responseCode,timestamp,value
frontend,adservice,destination,200,1732918408,77333
frontend,adservice,destination,200,1732918468,78603
frontend,adservice,destination,200,1732918528,80619
frontend,adservice,destination,200,1732918588,82314
frontend,adservice,destination,200,1732918648,83871
frontend,adservice,destination,200,1732918708,85539
frontend,adservice,destination,200,1732918768,87194
frontend,adservice,destination,200,1732918828,88831
frontend,adservice,destination,200,1732918888,90318
frontend,adservice,destination,200,1732918948,92287
frontend,adservice,destination,200,1732919008,93849
frontend,adservice,destination,200,1732919068,94268
frontend,adservice,destination,200,1732919128,94350
frontend,adservice,destination,200,1732919188,94446
frontend,adservice,destination,200,1732919248,94544
frontend,adservice,destination,200,1732919308,94633
frontend,adservice,destination,200,1732919368,95587
frontend,adservice,destination,200,1732919428,96976
frontend,adservice,destination,200,1732919488,98810
frontend,adservice,destination,200,1732919548,100384
frontend,adservice,destination,200,1732919608,101819
frontend,adservice,destination,200,1732919668,103295
frontend,adservice,destination,200,1732919728,104918
frontend,adservice,destination,200,1732919788,106459
frontend,adservice,destination,200,1732919848,107851
frontend,adservice,destination,200,1732919908,109302
frontend,adservice,destination,200,1732919968,110556
frontend,adservice,destination,200,1732920028,112207
frontend,adservice,destination,200,1732920088,113966
frontend,adservice,destination,200,1732920148,115229
frontend,adservice,destination,200,1732920208,116350
frontend,adservice,destination,200,1732920268,118086
frontend,adservice,destination,200,1732920328,119477
frontend,adservice,destination,200,1732920388,121051
frontend,adservice,destination,200,1732920448,122694
frontend,adservice,destination,200,1732920508,123143
frontend,adservice,destination,200,1732920568,123222
frontend,adservice,destination,200,1732920628,123222
frontend,adservice,destination,200,1732920688,123222
frontend,adservice,destination,200,1732920748,123222
frontend,adservice,destination,200,1732920808,124566
frontend,adservice,destination,200,1732920868,125651
frontend,adservice,destination,200,1732920928,125729
frontend,adservice,destination,200,1732920988,126290
frontend,adservice,destination,200,1732921048,127675
frontend,adservice,destination,200,1732921108,128278
frontend,adservice,destination,200,1732921168,128278
frontend,adservice,destination,200,1732921228,128278
frontend,adservice,destination,200,1732921288,128278
frontend,adservice,destination,200,1732921348,128278
frontend,adservice,destination,200,1732921408,128278
frontend,adservice,destination,200,1732921468,128278
frontend,adservice,destination,200,1732921528,128278
frontend,adservice,destination,200,1732921588,128278
frontend,adservice,destination,200,1732921648,128278
frontend,adservice,destination,200,1732921708,128278
frontend,adservice,destination,200,1732921768,128278
frontend,adservice,destination,200,1732921828,128278
frontend,adservice,destination,200,1732921888,128278
frontend,adservice,destination,200,1732921948,128278
frontend,adservice,destination,200,1732922008,128278
frontend,adservice,destination,200,1732922068,128278
frontend,adservice,destination,200,1732922128,128278
frontend,adservice,destination,200,1732922188,128278
frontend,adservice,destination,200,1732922248,128301
frontend,adservice,destination,200,1732922308,129807
frontend,adservice,destination,200,1732922368,131300
frontend,adservice,destination,200,1732922428,132564
frontend,adservice,destination,200,1732922488,133170
frontend,adservice,destination,200,1732922548,133170
frontend,adservice,destination,200,1732922608,133170
frontend,adservice,destination,200,1732922668,133170
frontend,adservice,destination,200,1732922728,133170
frontend,adservice,destination,200,1732922788,133170
frontend,adservice,destination,200,1732922848,133170
frontend,adservice,destination,200,1732922908,133170
frontend,adservice,destination,200,1732922968,133170
frontend,adservice,destination,200,1732923028,133170
frontend,adservice,destination,200,1732923088,133170
frontend,adservice,destination,200,1732923148,133207
frontend,adservice,destination,200,1732923208,133303
frontend,adservice,destination,200,1732923268,133395
frontend,adservice,destination,200,1732923328,133395
frontend,adservice,destination,200,1732923388,133395
frontend,adservice,destination,200,1732923448,133395
frontend,adservice,destination,200,1732923508,133395
frontend,adservice,destination,200,1732923568,133488
frontend,adservice,destination,200,1732923628,133572
frontend,adservice,destination,200,1732923688,133668
frontend,adservice,destination,200,1732923748,133756
frontend,adservice,destination,200,1732923808,133849
frontend,adservice,destination,200,1732923868,133942
frontend,adservice,destination,200,1732923928,134034
frontend,adservice,destination,200,1732923988,134116
frontend,adservice,destination,200,1732924048,134213
frontend,adservice,destination,200,1732924108,134292
frontend,adservice,destination,200,1732924168,134379
frontend,adservice,destination,200,1732924228,134471
frontend,adservice,destination,200,1732924288,134566
frontend,adservice,destination,200,1732924348,134651
frontend,adservice,destination,200,1732924408,134740
frontend,adservice,destination,200,1732924468,134834
frontend,adservice,destination,200,1732924528,134931
frontend,adservice,destination,200,1732924588,135020
frontend,adservice,destination,200,1732924648,135122
frontend,adservice,destination,200,1732924708,135204
frontend,adservice,destination,200,1732916488,1
frontend,adservice,destination,200,1732916548,1
frontend,adservice,destination,200,1732916608,1
frontend,adservice,destination,200,1732916668,1
frontend,adservice,destination,200,1732916728,1
frontend,adservice,destination,200,1732916788,1
frontend,adservice,destination,200,1732916848,1
frontend,adservice,destination,200,1732916908,1
frontend,adservice,destination,200,1732916968,1
frontend,adservice,destination,200,1732917028,1
frontend,adservice,destination,200,1732917088,1
frontend,adservice,destination,200,1732917148,1
frontend,adservice,destination,200,1732917208,1
frontend,adservice,destination,200,1732917268,1
frontend,adservice,destination,200,1732917328,1
frontend,adservice,destination,200,1732917388,1
frontend,adservice,destination,200,1732917448,1
frontend,adservice,destination,200,1732917508,1
frontend,adservice,destination,200,1732917568,1
frontend,adservice,destination,200,1732917628,1
frontend,adservice,destination,200,1732917688,1
frontend,adservice,destination,200,1732917748,1
frontend,adservice,destination,200,1732917808,1
frontend,adservice,destination,200,1732917868,1
frontend,adservice,destination,200,1732917928,1
frontend,adservice,destination,200,1732917988,1
frontend,adservice,destination,200,1732918048,1
frontend,adservice,destination,200,1732918108,1
frontend,adservice,destination,200,1732918168,1
frontend,adservice,destination,200,1732918228,1
frontend,adservice,destination,200,1732918288,1
frontend,adservice,destination,200,1732918348,1
frontend,adservice,destination,200,1732918408,1
frontend,adservice,destination,200,1732918468,1
frontend,adservice,destination,200,1732918528,1
frontend,adservice,destination,200,1732918588,1
frontend,adservice,destination,200,1732918648,1
frontend,adservice,destination,200,1732918708,1
frontend,adservice,destination,200,1732918768,1
frontend,adservice,destination,200,1732918828,2
frontend,adservice,destination,200,1732918888,2
frontend,adservice,destination,200,1732918948,2
frontend,adservice,destination,200,1732919008,2
frontend,adservice,destination,200,1732919068,2
frontend,adservice,destination,200,1732919128,2
frontend,adservice,destination,200,1732919188,2
frontend,adservice,destination,200,1732919248,2
frontend,adservice,destination,200,1732919308,2
frontend,adservice,destination,200,1732919368,2
frontend,adservice,destination,200,1732919428,2
frontend,adservice,destination,200,1732919488,2
frontend,adservice,destination,200,1732919548,2
frontend,adservice,destination,200,1732919608,2
frontend,adservice,destination,200,1732919668,2
frontend,adservice,destination,200,1732919728,2
frontend,adservice,destination,200,1732919788,2
frontend,adservice,destination,200,1732919848,2
frontend,adservice,destination,200,1732919908,2
frontend,adservice,destination,200,1732919968,2
frontend,adservice,destination,200,1732920028,2
frontend,adservice,destination,200,1732920088,2
frontend,adservice,destination,200,1732920148,2
frontend,adservice,destination,200,1732920208,2
frontend,adservice,destination,200,1732920268,3
frontend,adservice,destination,200,1732920328,3
frontend,adservice,destination,200,1732920388,3
frontend,adservice,destination,200,1732920448,3
frontend,adservice,destination,200,1732920508,3
frontend,adservice,destination,200,1732920568,3
frontend,adservice,destination,200,1732920628,3
frontend,adservice,destination,200,1732920688,3
frontend,adservice,destination,200,1732920748,3
frontend,adservice,destination,200,1732920808,3
frontend,adservice,destination,200,1732920868,3
frontend,adservice,destination,200,1732920928,3
frontend,adservice,destination,200,1732920988,3
frontend,adservice,destination,200,1732921048,3
frontend,adservice,destination,200,1732921108,3
frontend,adservice,destination,200,1732921168,3
frontend,adservice,destination,200,1732921228,3
frontend,adservice,destination,200,1732921288,3
frontend,adservice,destination,200,1732921348,3
frontend,adservice,destination,200,1732921408,3
frontend,adservice,destination,200,1732921468,3
frontend,adservice,destination,200,1732921528,3
frontend,adservice,destination,200,1732921588,3
frontend,adservice,destination,200,1732921648,3
frontend,adservice,destination,200,1732921708,3
frontend,adservice,destination,200,1732921768,3
frontend,adservice,destination,200,1732921828,3
frontend,adservice,destination,200,1732921888,3
frontend,adservice,destination,200,1732921948,3
frontend,adservice,destination,200,1732922008,3
frontend,adservice,destination,200,1732922068,3
frontend,adservice,destination,200,1732922128,3
frontend,adservice,destination,200,1732922188,3
frontend,adservice,destination,200,1732922248,3
frontend,adservice,destination,200,1732922308,7
frontend,adservice,destination,200,1732922368,7
frontend,adservice,destination,200,1732922428,7
frontend,adservice,destination,200,1732922488,7
frontend,adservice,destination,200,1732922548,7
frontend,adservice,destination,200,1732922608,7
frontend,adservice,destination,200,1732922668,7
frontend,adservice,destination,200,1732922728,7
frontend,adservice,destination,200,1732922788,7
frontend,adservice,destination,200,1732922848,7
frontend,adservice,destination,200,1732922908,7
frontend,adservice,destination,200,1732922968,7
frontend,adservice,destination,200,1732923028,7
frontend,adservice,destination,200,1732923088,7
frontend,adservice,destination,200,1732923148,7
frontend,adservice,destination,200,1732923208,7
frontend,adservice,destination,200,1732923268,7
frontend,adservice,destination,200,1732923328,7
frontend,adservice,destination,200,1732923388,7
frontend,adservice,destination,200,1732923448,7
frontend,adservice,destination,200,1732923508,7
frontend,adservice,destination,200,1732923568,7
frontend,adservice,destination,200,1732923628,7
frontend,adservice,destination,200,1732923688,7
frontend,adservice,destination,200,1732923748,7
frontend,adservice,destination,200,1732923808,7
frontend,adservice,destination,200,1732923868,7
frontend,adservice,destination,200,1732923928,7
frontend,adservice,destination,200,1732923988,7
frontend,adservice,destination,200,1732924048,7
frontend,adservice,destination,200,1732924108,7
frontend,adservice,destination,200,1732924168,7
frontend,adservice,destination,200,1732924228,7
frontend,adservice,destination,200,1732924288,7
frontend,adservice,destination,200,1732924348,7
frontend,adservice,destination,200,1732924408,7
frontend,adservice,destination,200,1732924468,7
frontend,adservice,destination,200,1732924528,7
frontend,adservice,destination,200,1732924588,7
frontend,adservice,destination,200,1732924648,7
frontend,adservice,destination,200,1732924708,7
frontend,adservice,destination,200,1732914568,10
frontend,adservice,destination,200,1732914628,10
frontend,adservice,destination,200,1732914688,10
frontend,adservice,destination,200,1732914748,10
frontend,adservice,destination,200,1732914808,10
frontend,adservice,destination,200,1732914868,10
frontend,adservice,destination,200,1732914928,10
frontend,adservice,destination,200,1732914988,10
frontend,adservice,destination,200,1732915048,10
frontend,adservice,destination,200,1732915108,10
frontend,adservice,destination,200,1732915168,10
frontend,adservice,destination,200,1732915228,10
frontend,adservice,destination,200,1732915288,10
frontend,adservice,destination,200,1732915348,10
frontend,adservice,destination,200,1732915408,10
frontend,adservice,destination,200,1732915468,10
frontend,adservice,destination,200,1732915528,10
frontend,adservice,destination,200,1732915588,10
frontend,adservice,destination,200,1732915648,10
frontend,adservice,destination,200,1732915708,10
frontend,adservice,destination,200,1732915768,10
frontend,adservice,destination,200,1732915828,10
frontend,adservice,destination,200,1732915888,10
frontend,adservice,destination,200,1732915948,10
frontend,adservice,destination,200,1732916008,10
frontend,adservice,destination,200,1732916068,10
frontend,adservice,destination,200,1732916128,10
frontend,adservice,destination,200,1732916188,10
frontend,adservice,destination,200,1732916248,10
frontend,adservice,destination,200,1732916308,10
frontend,adservice,destination,200,1732916368,10
frontend,adservice,destination,200,1732916428,10
frontend,adservice,destination,200,1732916488,10
frontend,adservice,destination,200,1732916548,10
frontend,adservice,destination,200,1732916608,10
frontend,adservice,destination,200,1732916668,10
frontend,adservice,destination,200,1732916728,10
frontend,adservice,destination,200,1732916788,10
frontend,adservice,destination,200,1732916848,10
frontend,adservice,destination,200,1732916908,10
frontend,adservice,destination,200,1732916968,10
frontend,adservice,destination,200,1732917028,10
frontend,adservice,destination,200,1732917088,10
frontend,adservice,destination,200,1732917148,10
frontend,adservice,destination,200,1732917208,10
frontend,adservice,destination,200,1732917268,10
frontend,adservice,destination,200,1732917328,10
frontend,adservice,destination,200,1732917388,10
frontend,adservice,destination,200,1732917448,10
frontend,adservice,destination,200,1732917508,10
frontend,adservice,destination,200,1732917568,10
frontend,adservice,destination,200,1732917628,10
frontend,adservice,destination,200,1732917688,10
frontend,adservice,destination,200,1732917748,10
frontend,adservice,destination,200,1732917808,10
frontend,adservice,destination,200,1732917868,10
frontend,adservice,destination,200,1732917928,10
frontend,adservice,destination,200,1732917988,10
frontend,adservice,destination,200,1732918048,10
frontend,adservice,destination,200,1732918108,10
frontend,adservice,destination,200,1732918168,11
frontend,adservice,destination,200,1732918228,11
frontend,adservice,destination,200,1732918288,11
frontend,adservice,destination,200,1732918348,11
frontend,adservice,destination,200,1732918408,13
frontend,adservice,destination,200,1732918468,13
frontend,adservice,destination,200,1732918528,13
frontend,adservice,destination,200,1732918588,13
frontend,adservice,destination,200,1732918648,13
frontend,adservice,destination,200,1732918708,13
frontend,adservice,destination,200,1732918768,13
frontend,adservice,destination,200,1732918828,13
frontend,adservice,destination,200,1732918888,13
frontend,adservice,destination,200,1732918948,13
frontend,adservice,destination,200,1732919008,13
frontend,adservice,destination,200,1732919068,13
frontend,adservice,destination,200,1732919128,13
frontend,adservice,destination,200,1732919188,13
frontend,adservice,destination,200,1732919248,13
frontend,adservice,destination,200,1732919308,13
frontend,adservice,destination,200,1732919368,13
frontend,adservice,destination,200,1732919428,13
frontend,adservice,destination,200,1732919488,13
frontend,adservice,destination,200,1732919548,13
frontend,adservice,destination,200,1732919608,13
frontend,adservice,destination,200,1732919668,13
frontend,adservice,destination,200,1732919728,13
frontend,adservice,destination,200,1732919788,13
frontend,adservice,destination,200,1732919848,13
frontend,adservice,destination,200,1732919908,13
frontend,adservice,destination,200,1732919968,13
frontend,adservice,destination,200,1732920028,14
frontend,adservice,destination,200,1732920088,16
frontend,adservice,destination,200,1732920148,16
frontend,adservice,destination,200,1732920208,16
frontend,adservice,destination,200,1732920268,16
frontend,adservice,destination,200,1732920328,16
frontend,adservice,destination,200,1732920388,17
frontend,adservice,destination,200,1732920448,17
frontend,adservice,destination,200,1732920508,17
frontend,adservice,destination,200,1732920568,17
frontend,adservice,destination,200,1732920628,17
frontend,adservice,destination,200,1732920688,17
frontend,adservice,destination,200,1732920748,17
frontend,adservice,destination,200,1732920808,17
frontend,adservice,destination,200,1732920868,17
frontend,adservice,destination,200,1732920928,17
frontend,adservice,destination,200,1732920988,17
frontend,adservice,destination,200,1732921048,17
frontend,adservice,destination,200,1732921108,17
frontend,adservice,destination,200,1732921168,17
frontend,adservice,destination,200,1732921228,17
frontend,adservice,destination,200,1732921288,17
frontend,adservice,destination,200,1732921348,17
frontend,adservice,destination,200,1732921408,17
frontend,adservice,destination,200,1732921468,17
frontend,adservice,destination,200,1732921528,17
frontend,adservice,destination,200,1732921588,17
frontend,adservice,destination,200,1732921648,17
frontend,adservice,destination,200,1732921708,17
frontend,adservice,destination,200,1732921768,17
frontend,adservice,destination,200,1732921828,17
frontend,adservice,destination,200,1732921888,17
frontend,adservice,destination,200,1732921948,17
frontend,adservice,destination,200,1732922008,17
frontend,adservice,destination,200,1732922068,17
frontend,adservice,destination,200,1732922128,17
frontend,adservice,destination,200,1732922188,17
frontend,adservice,destination,200,1732922248,17
frontend,adservice,destination,200,1732922308,17
frontend,adservice,destination,200,1732922368,17
frontend,adservice,destination,200,1732922428,17
frontend,adservice,destination,200,1732922488,17
frontend,adservice,destination,200,1732922548,17
frontend,adservice,destination,200,1732922608,17
frontend,adservice,destination,200,1732922668,17
frontend,adservice,destination,200,1732922728,17
frontend,adservice,destination,200,1732922788,17
frontend,adservice,destination,200,1732922848,17
frontend,adservice,destination,200,1732922908,17
frontend,adservice,destination,200,1732922968,17
frontend,adservice,destination,200,1732923028,17
frontend,adservice,destination,200,1732923088,17
frontend,adservice,destination,200,1732923148,17
frontend,adservice,destination,200,1732923208,17
frontend,adservice,destination,200,1732923268,17
frontend,adservice,destination,200,1732923328,17
frontend,adservice,destination,200,1732923388,17
frontend,adservice,destination,200,1732923448,17
frontend,adservice,destination,200,1732923508,17
frontend,adservice,destination,200,1732923568,17
frontend,adservice,destination,200,1732923628,17
frontend,adservice,destination,200,1732923688,17
frontend,adservice,destination,200,1732923748,17
frontend,adservice,destination,200,1732923808,17
frontend,adservice,destination,200,1732923868,17
frontend,adservice,destination,200,1732923928,17
frontend,adservice,destination,200,1732923988,17
frontend,adservice,destination,200,1732924048,17
frontend,adservice,destination,200,1732924108,17
frontend,adservice,destination,200,1732924168,17
frontend,adservice,destination,200,1732924228,17
frontend,adservice,destination,200,1732924288,17
frontend,adservice,destination,200,1732924348,17
frontend,adservice,destination,200,1732924408,17
frontend,adservice,destination,200,1732924468,17
frontend,adservice,destination,200,1732924528,17
frontend,adservice,destination,200,1732924588,17
frontend,adservice,destination,200,1732924648,17
frontend,adservice,destination,200,1732924708,17
frontend,adservice,destination,200,1732914568,4
frontend,adservice,destination,200,1732914628,4
frontend,adservice,destination,200,1732914688,4
frontend,adservice,destination,200,1732914748,4
frontend,adservice,destination,200,1732914808,4
frontend,adservice,destination,200,1732914868,4
frontend,adservice,destination,200,1732914928,4
frontend,adservice,destination,200,1732914988,4
frontend,adservice,destination,200,1732915048,4
frontend,adservice,destination,200,1732915108,4
frontend,adservice,destination,200,1732915168,4
frontend,adservice,destination,200,1732915228,4
frontend,adservice,destination,200,1732915288,4
frontend,adservice,destination,200,1732915348,4
frontend,adservice,destination,200,1732915408,4
frontend,adservice,destination,200,1732915468,4
frontend,adservice,destination,200,1732915528,4
frontend,adservice,destination,200,1732915588,4
frontend,adservice,destination,200,1732915648,4
frontend,adservice,destination,200,1732915708,4
frontend,adservice,destination,200,1732915768,4
frontend,adservice,destination,200,1732915828,4
frontend,adservice,destination,200,1732915888,4
frontend,adservice,destination,200,1732915948,4
frontend,adservice,destination,200,1732916008,4
frontend,adservice,destination,200,1732916068,4
frontend,adservice,destination,200,1732916128,4
frontend,adservice,destination,200,1732916188,4
frontend,adservice,destination,200,1732916248,4
frontend,adservice,destination,200,1732916308,4
frontend,adservice,destination,200,1732916368,4
frontend,adservice,destination,200,1732916428,6
frontend,adservice,destination,200,1732916488,6
frontend,adservice,destination,200,1732916548,6
frontend,adservice,destination,200,1732916608,6
frontend,adservice,destination,200,1732916668,6
frontend,adservice,destination,200,1732916728,6
frontend,adservice,destination,200,1732916788,6
frontend,adservice,destination,200,1732916848,6
frontend,adservice,destination,200,1732916908,6
frontend,adservice,destination,200,1732916968,6
frontend,adservice,destination,200,1732917028,6
frontend,adservice,destination,200,1732917088,6
frontend,adservice,destination,200,1732917148,6
frontend,adservice,destination,200,1732917208,6
frontend,adservice,destination,200,1732917268,6
frontend,adservice,destination,200,1732917328,6
frontend,adservice,destination,200,1732917388,6
frontend,adservice,destination,200,1732917448,6
frontend,adservice,destination,200,1732917508,6
frontend,adservice,destination,200,1732917568,6
frontend,adservice,destination,200,1732917628,6
frontend,adservice,destination,200,1732917688,6
frontend,adservice,destination,200,1732917748,6
frontend,adservice,destination,200,1732917808,6
frontend,adservice,destination,200,1732917868,6
frontend,adservice,destination,200,1732917928,6
frontend,adservice,destination,200,1732917988,6
frontend,adservice,destination,200,1732918048,6
frontend,adservice,destination,200,1732918108,6
frontend,adservice,destination,200,1732918168,6
frontend,adservice,destination,200,1732918228,6
frontend,adservice,destination,200,1732918288,6
frontend,adservice,destination,200,1732918348,6
frontend,adservice,destination,200,1732918408,7
frontend,adservice,destination,200,1732918468,7
frontend,adservice,destination,200,1732918528,7
frontend,adservice,destination,200,1732918588,7
frontend,adservice,destination,200,1732918648,7
frontend,adservice,destination,200,1732918708,7
frontend,adservice,destination,200,1732918768,7
frontend,adservice,destination,200,1732918828,7
frontend,adservice,destination,200,1732918888,7
frontend,adservice,destination,200,1732918948,7
frontend,adservice,destination,200,1732919008,7
frontend,adservice,destination,200,1732919068,7
frontend,adservice,destination,200,1732919128,7
frontend,adservice,destination,200,1732919188,7
frontend,adservice,destination,200,1732919248,7
frontend,adservice,destination,200,1732919308,7
frontend,adservice,destination,200,1732919368,7
frontend,adservice,destination,200,1732919428,7
frontend,adservice,destination,200,1732919488,7
frontend,adservice,destination,200,1732919548,7
frontend,adservice,destination,200,1732919608,7
frontend,adservice,destination,200,1732919668,7
frontend,adservice,destination,200,1732919728,7
frontend,adservice,destination,200,1732919788,7
frontend,adservice,destination,200,1732919848,7
frontend,adservice,destination,200,1732919908,7
frontend,adservice,destination,200,1732919968,7
frontend,adservice,destination,200,1732920028,7
frontend,adservice,destination,200,1732920088,7
frontend,adservice,destination,200,1732920148,7
frontend,adservice,destination,200,1732920208,8
frontend,adservice,destination,200,1732920268,8
frontend,adservice,destination,200,1732920328,8
frontend,adservice,destination,200,1732920388,8
frontend,adservice,destination,200,1732920448,8
frontend,adservice,destination,200,1732920508,9
frontend,adservice,destination,200,1732920568,9
frontend,adservice,destination,200,1732920628,9
frontend,adservice,destination,200,1732920688,9
frontend,adservice,destination,200,1732920748,9
frontend,adservice,destination,200,1732920808,9
frontend,adservice,destination,200,1732920868,9
frontend,adservice,destination,200,1732920928,9
frontend,adservice,destination,200,1732920988,9
frontend,adservice,destination,200,1732921048,9
frontend,adservice,destination,200,1732921108,9
frontend,adservice,destination,200,1732921168,9
frontend,adservice,destination,200,1732921228,9
frontend,adservice,destination,200,1732921288,9
frontend,adservice,destination,200,1732921348,9
frontend,adservice,destination,200,1732921408,9
frontend,adservice,destination,200,1732921468,9
frontend,adservice,destination,200,1732921528,9
frontend,adservice,destination,200,1732921588,9
frontend,adservice,destination,200,1732921648,9
frontend,adservice,destination,200,1732921708,9
frontend,adservice,destination,200,1732921768,9
frontend,adservice,destination,200,1732921828,9
frontend,adservice,destination,200,1732921888,9
frontend,adservice,destination,200,1732921948,9
frontend,adservice,destination,200,1732922008,9
frontend,adservice,destination,200,1732922068,9
frontend,adservice,destination,200,1732922128,9
frontend,adservice,destination,200,1732922188,9
frontend,adservice,destination,200,1732922248,9
frontend,adservice,destination,200,1732922308,9
frontend,adservice,destination,200,1732922368,9
frontend,adservice,destination,200,1732922428,9
frontend,adservice,destination,200,1732922488,9
frontend,adservice,destination,200,1732922548,9
frontend,adservice,destination,200,1732922608,9
frontend,adservice,destination,200,1732922668,9
frontend,adservice,destination,200,1732922728,9
frontend,adservice,destination,200,1732922788,9
frontend,adservice,destination,200,1732922848,9
frontend,adservice,destination,200,1732922908,9
frontend,adservice,destination,200,1732922968,9
frontend,adservice,destination,200,1732923028,9
frontend,adservice,destination,200,1732923088,9
frontend,adservice,destination,200,1732923148,9
frontend,adservice,destination,200,1732923208,9
frontend,adservice,destination,200,1732923268,9
frontend,adservice,destination,200,1732923328,9
frontend,adservice,destination,200,1732923388,9
frontend,adservice,destination,200,1732923448,9
frontend,adservice,destination,200,1732923508,9
frontend,adservice,destination,200,1732923568,9
frontend,adservice,destination,200,1732923628,9
frontend,adservice,destination,200,1732923688,9
frontend,adservice,destination,200,1732923748,9
frontend,adservice,destination,200,1732923808,9
frontend,adservice,destination,200,1732923868,9
frontend,adservice,destination,200,1732923928,9
frontend,adservice,destination,200,1732923988,9
frontend,adservice,destination,200,1732924048,9
frontend,adservice,destination,200,1732924108,9
frontend,adservice,destination,200,1732924168,9
frontend,adservice,destination,200,1732924228,9
frontend,adservice,destination,200,1732924288,9
frontend,adservice,destination,200,1732924348,9
frontend,adservice,destination,200,1732924408,9
frontend,adservice,destination,200,1732924468,9
frontend,adservice,destination,200,1732924528,9
frontend,adservice,destination,200,1732924588,9
frontend,adservice,destination,200,1732924648,9
frontend,adservice,destination,200,1732924708,9
frontend,adservice,destination,200,1732913908,4
frontend,adservice,destination,200,1732913968,4
frontend,adservice,destination,200,1732914028,4
frontend,adservice,destination,200,1732914088,4
frontend,adservice,destination,200,1732914148,4
frontend,adservice,destination,200,1732914208,4
frontend,adservice,destination,200,1732914268,4
frontend,adservice,destination,200,1732914328,4
frontend,adservice,destination,200,1732914388,4
frontend,adservice,destination,200,1732914448,4
frontend,adservice,destination,200,1732914508,4
frontend,adservice,destination,200,1732914568,48
frontend,adservice,destination,200,1732914628,53
frontend,adservice,destination,200,1732914688,53
frontend,adservice,destination,200,1732914748,54
frontend,adservice,destination,200,1732914808,58
frontend,adservice,destination,200,1732914868,58
frontend,adservice,destination,200,1732914928,58
frontend,adservice,destination,200,1732914988,93
frontend,adservice,destination,200,1732915048,94
frontend,adservice,destination,200,1732915108,98
frontend,adservice,destination,200,1732915168,98
frontend,adservice,destination,200,1732915228,101
frontend,adservice,destination,200,1732915288,101
frontend,adservice,destination,200,1732915348,101
frontend,adservice,destination,200,1732915408,101
frontend,adservice,destination,200,1732915468,105
frontend,adservice,destination,200,1732915528,111
frontend,adservice,destination,200,1732915588,112
